time,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
2021-01-22 22:00:00,5.7,2.9,82.0,0.0,,220.0,13.0,,999.7,,
2021-01-22 23:00:00,5.3,2.6,83.0,0.0,,220.0,11.2,,999.8,,
2021-01-23 00:00:00,4.7,2.2,84.0,0.0,,230.0,11.2,,1000.0,,
2021-01-23 01:00:00,4.1,1.8,85.0,0.0,,240.0,7.6,,999.9,,
2021-01-23 02:00:00,3.9,1.8,86.0,0.0,,210.0,11.2,,999.4,,
2021-01-23 03:00:00,3.5,1.9,89.0,0.0,,220.0,13.0,,999.1,,
2021-01-23 04:00:00,3.0,1.2,88.0,0.0,,210.0,9.4,,998.7,,
2021-01-23 05:00:00,3.2,1.7,90.0,0.0,,210.0,13.0,,998.1,,
2021-01-23 06:00:00,3.0,1.5,90.0,0.0,,180.0,13.0,,997.1,,
2021-01-23 07:00:00,3.4,2.2,92.0,0.0,,170.0,16.6,,996.1,,
2021-01-23 08:00:00,3.4,2.4,93.0,0.4,,160.0,14.8,,995.1,,
2021-01-23 09:00:00,3.4,2.2,92.0,2.7,,160.0,14.8,,993.8,,
2021-01-23 10:00:00,4.3,3.1,92.0,0.2,,160.0,16.6,,992.5,,
2021-01-23 11:00:00,4.7,3.5,92.0,0.6,,200.0,11.2,,992.2,,
2021-01-23 12:00:00,5.5,4.3,92.0,0.0,,220.0,11.2,,991.9,,
2021-01-23 13:00:00,5.5,2.8,83.0,,,270.0,16.6,,991.7,,
2021-01-23 14:00:00,5.9,2.9,81.0,0.2,,280.0,14.8,,991.8,,
2021-01-23 15:00:00,4.9,1.2,77.0,0.0,,310.0,18.4,,992.8,,
2021-01-23 16:00:00,3.7,0.4,79.0,0.0,,310.0,16.6,,994.2,,
2021-01-23 17:00:00,3.4,1.0,84.0,,,340.0,18.4,,995.7,,
2021-01-23 18:00:00,3.6,1.0,83.0,0.0,,330.0,18.4,,996.2,,
2021-01-23 19:00:00,3.7,0.7,81.0,0.0,,340.0,18.4,,997.5,,
2021-01-23 20:00:00,3.5,0.7,82.0,0.0,,310.0,11.2,,998.5,,
2021-01-23 21:00:00,2.9,0.1,82.0,0.0,,280.0,9.4,,999.2,,
2021-01-23 22:00:00,2.8,-0.3,80.0,0.0,,300.0,13.0,,999.4,,
2021-01-23 23:00:00,2.7,-0.9,77.0,0.0,,300.0,9.4,,999.9,,
2021-01-24 00:00:00,1.8,-1.4,79.0,0.0,,290.0,9.4,,1000.5,,
2021-01-24 01:00:00,1.5,-1.9,78.0,0.0,,270.0,9.4,,1001.1,,
2021-01-24 02:00:00,0.8,-2.3,80.0,0.0,,270.0,7.6,,1001.8,,
2021-01-24 03:00:00,0.7,-2.5,79.0,0.0,,270.0,9.4,,1002.3,,
2021-01-24 04:00:00,0.5,-2.5,80.0,0.0,,250.0,7.6,,1002.7,,
2021-01-24 05:00:00,0.3,-2.4,82.0,0.0,,260.0,5.4,,1002.8,,
2021-01-24 06:00:00,0.2,-2.5,82.0,0.0,,240.0,5.4,,1003.1,,
2021-01-24 07:00:00,-0.3,-2.4,86.0,0.0,,200.0,5.4,,1003.2,,
2021-01-24 08:00:00,-0.4,-2.3,87.0,0.0,,210.0,9.4,,1003.8,,
2021-01-24 09:00:00,0.5,-1.9,84.0,0.0,,210.0,7.6,,1003.9,,
2021-01-24 10:00:00,1.3,-2.1,78.0,0.0,,180.0,11.2,,1003.0,,
2021-01-24 11:00:00,2.0,-1.8,76.0,0.0,,190.0,13.0,,1002.5,,
2021-01-24 12:00:00,2.2,-1.1,79.0,0.6,,200.0,14.8,,1001.5,,
2021-01-24 13:00:00,1.1,-0.5,89.0,2.0,,200.0,11.2,,1000.8,,
2021-01-24 14:00:00,1.4,0.2,92.0,0.8,,210.0,11.2,,1000.0,,
2021-01-24 15:00:00,2.0,0.7,91.0,0.1,,220.0,14.8,,999.6,,
2021-01-24 16:00:00,2.4,0.9,90.0,0.0,,230.0,9.4,,999.4,,
2021-01-24 17:00:00,2.5,1.0,90.0,0.0,,220.0,13.0,,999.1,,
2021-01-24 18:00:00,2.8,1.3,90.0,0.0,,220.0,9.4,,998.6,,
2021-01-24 19:00:00,2.9,1.4,90.0,0.0,,230.0,9.4,,998.4,,
2021-01-24 20:00:00,2.7,0.9,88.0,0.0,,240.0,9.4,,998.3,,
2021-01-24 21:00:00,2.6,0.3,85.0,0.0,,270.0,14.8,,998.4,,
2021-01-24 22:00:00,2.7,0.1,83.0,,,270.0,16.6,,998.6,,
2021-01-24 23:00:00,2.4,-0.2,83.0,0.0,,250.0,13.0,,998.7,,
2021-01-25 00:00:00,2.0,-0.6,83.0,0.0,,260.0,14.8,,998.9,,
2021-01-25 01:00:00,2.5,-0.4,81.0,0.0,,260.0,14.8,,999.4,,
2021-01-25 02:00:00,2.4,0.1,85.0,,,280.0,14.8,,1000.2,,
2021-01-25 03:00:00,2.5,-0.1,83.0,0.1,,280.0,11.2,,1000.9,,
2021-01-25 04:00:00,2.1,-0.3,84.0,0.0,,280.0,11.2,,1001.4,,
2021-01-25 05:00:00,1.6,-0.6,85.0,0.0,,280.0,11.2,,1002.0,,
2021-01-25 06:00:00,2.1,-0.3,84.0,0.0,,290.0,13.0,,1002.6,,
2021-01-25 07:00:00,2.6,-0.3,81.0,,,310.0,18.4,,1003.3,,
2021-01-25 08:00:00,2.8,-0.3,80.0,0.0,,320.0,16.6,,1004.5,,
2021-01-25 09:00:00,3.0,-0.5,78.0,0.0,,330.0,22.3,,1005.8,,
2021-01-25 10:00:00,3.3,-0.7,75.0,0.0,,350.0,20.5,,1007.5,,
2021-01-25 11:00:00,3.9,-0.7,72.0,0.0,,360.0,18.4,,1009.0,,
2021-01-25 12:00:00,4.9,-1.8,62.0,0.0,,360.0,24.1,,1010.0,,
2021-01-25 13:00:00,5.2,-0.6,66.0,0.0,,360.0,16.6,,1010.6,,
2021-01-25 14:00:00,5.5,-1.2,62.0,0.0,,340.0,18.4,,1011.4,,
2021-01-25 15:00:00,5.2,-3.1,55.0,0.0,,340.0,16.6,,1012.5,,
2021-01-25 16:00:00,5.1,-4.2,51.0,0.0,,340.0,16.6,,1013.6,,
2021-01-25 17:00:00,4.7,-3.8,54.0,0.0,,320.0,14.8,,1014.8,,
2021-01-25 18:00:00,4.3,-3.0,59.0,0.0,,310.0,9.4,,1015.6,,
2021-01-25 19:00:00,3.7,-2.9,62.0,0.0,,280.0,7.6,,1016.4,,
2021-01-25 20:00:00,2.7,-3.0,66.0,0.0,,280.0,7.6,,1017.1,,
2021-01-25 21:00:00,2.9,-2.6,67.0,0.0,,290.0,9.4,,1018.1,,
2021-01-25 22:00:00,2.4,-2.5,70.0,0.0,,280.0,9.4,,1018.7,,
2021-01-25 23:00:00,2.0,-2.3,73.0,0.0,,280.0,9.4,,1019.3,,
2021-01-26 00:00:00,1.7,-2.4,74.0,0.0,,280.0,9.4,,1019.6,,
2021-01-26 01:00:00,1.6,-2.3,75.0,0.0,,280.0,7.6,,1019.9,,
2021-01-26 02:00:00,1.5,-2.4,75.0,0.0,,280.0,9.4,,1020.3,,
2021-01-26 03:00:00,1.8,-2.3,74.0,0.0,,290.0,9.4,,1021.1,,
2021-01-26 04:00:00,1.8,-2.9,71.0,0.0,,290.0,7.6,,1021.6,,
2021-01-26 05:00:00,2.0,-3.1,69.0,0.0,,280.0,9.4,,1021.7,,
2021-01-26 06:00:00,1.8,-3.3,69.0,0.0,,280.0,9.4,,1021.8,,
2021-01-26 07:00:00,1.4,-3.5,70.0,0.0,,260.0,7.6,,1022.0,,
2021-01-26 08:00:00,1.2,-3.1,73.0,0.0,,240.0,5.4,,1022.6,,
2021-01-26 09:00:00,2.8,-2.5,68.0,0.0,,230.0,5.4,,1023.0,,
2021-01-26 10:00:00,3.9,-3.4,59.0,0.0,,230.0,7.6,,1023.4,,
2021-01-26 11:00:00,4.3,-3.0,59.0,0.0,,250.0,9.4,,1023.7,,
2021-01-26 12:00:00,4.1,-2.3,63.0,0.0,,240.0,11.2,,1023.5,,
2021-01-26 13:00:00,4.1,-1.9,65.0,0.0,,210.0,9.4,,1023.2,,
2021-01-26 14:00:00,4.4,-1.8,64.0,0.0,,220.0,20.5,,1022.3,,
2021-01-26 15:00:00,4.5,-1.7,64.0,0.0,,230.0,13.0,,1022.1,,
2021-01-26 16:00:00,4.2,-2.4,62.0,0.0,,190.0,11.2,,1021.7,,
2021-01-26 17:00:00,3.6,-2.2,66.0,0.0,,200.0,13.0,,1021.3,,
2021-01-26 18:00:00,3.0,-1.7,71.0,0.0,,200.0,9.4,,1021.4,,
2021-01-26 19:00:00,3.0,-1.5,72.0,0.0,,190.0,14.8,,1020.9,,
2021-01-26 20:00:00,2.9,-1.8,71.0,0.0,,190.0,14.8,,1020.4,,
2021-01-26 21:00:00,3.1,-2.0,69.0,1.0,,200.0,14.8,,1019.5,,
2021-01-26 22:00:00,3.1,-2.0,69.0,0.0,,180.0,14.8,,1019.5,,
2021-01-26 23:00:00,3.1,-2.2,68.0,0.0,,190.0,18.4,,1017.8,,
2021-01-27 00:00:00,2.8,-1.4,74.0,0.1,,200.0,11.2,,1017.5,,
2021-01-27 01:00:00,2.4,0.1,85.0,2.0,,180.0,9.4,,1017.4,,
2021-01-27 02:00:00,2.2,0.4,88.0,1.0,,190.0,9.4,,1016.8,,
2021-01-27 03:00:00,2.1,0.2,87.0,0.1,,190.0,14.8,,1015.8,,
2021-01-27 04:00:00,2.4,0.3,86.0,0.0,,210.0,9.4,,1015.4,,
2021-01-27 05:00:00,2.6,1.1,90.0,,,220.0,13.0,,1015.1,,
2021-01-27 06:00:00,2.7,1.5,92.0,0.0,,210.0,9.4,,1015.0,,
2021-01-27 07:00:00,3.0,2.0,93.0,,,210.0,11.2,,1014.8,,
2021-01-27 08:00:00,3.4,2.4,93.0,,,230.0,7.6,,1015.4,,
2021-01-27 09:00:00,4.1,3.1,93.0,0.0,,250.0,7.6,,1015.2,,
2021-01-27 10:00:00,5.1,4.1,93.0,0.0,,240.0,5.4,,1015.9,,
2021-01-27 11:00:00,5.8,4.8,93.0,0.0,,220.0,7.6,,1016.3,,
2021-01-27 12:00:00,6.3,5.3,93.0,0.1,,220.0,7.6,,1016.5,,
2021-01-27 13:00:00,6.7,5.6,93.0,0.0,,230.0,7.6,,1016.1,,
2021-01-27 14:00:00,6.8,5.7,93.0,,,230.0,11.2,,1015.7,,
2021-01-27 15:00:00,6.8,5.9,94.0,0.0,,230.0,7.6,,1015.4,,
2021-01-27 16:00:00,7.2,6.1,93.0,0.2,,220.0,11.2,,1015.2,,
2021-01-27 17:00:00,7.7,6.8,94.0,0.4,,230.0,11.2,,1015.2,,
2021-01-27 18:00:00,8.0,6.9,93.0,0.1,,230.0,13.0,,1014.9,,
2021-01-27 19:00:00,8.3,7.2,93.0,0.2,,240.0,5.4,,1015.0,,
2021-01-27 20:00:00,8.4,7.3,93.0,0.8,,240.0,7.6,,1014.8,,
2021-01-27 21:00:00,8.5,7.4,93.0,0.5,,220.0,7.6,,1014.6,,
2021-01-27 22:00:00,8.4,7.5,94.0,0.2,,220.0,13.0,,1014.0,,
2021-01-27 23:00:00,8.5,7.6,94.0,1.0,,200.0,7.6,,1013.5,,
2021-01-28 00:00:00,8.6,7.8,95.0,0.8,,210.0,11.2,,1012.7,,
2021-01-28 01:00:00,8.9,8.1,95.0,0.2,,210.0,9.4,,1011.5,,
2021-01-28 02:00:00,9.1,8.3,95.0,,,220.0,11.2,,1010.5,,
2021-01-28 03:00:00,9.8,9.2,96.0,0.3,,230.0,14.8,,1009.4,,
2021-01-28 04:00:00,10.4,9.6,95.0,0.0,,240.0,13.0,,1008.7,,
2021-01-28 05:00:00,10.8,9.9,94.0,0.6,,240.0,13.0,,1008.3,,
2021-01-28 06:00:00,10.9,9.8,93.0,0.7,,220.0,13.0,,1006.7,,
2021-01-28 07:00:00,11.0,9.9,93.0,1.0,,240.0,13.0,,1006.5,,
2021-01-28 08:00:00,11.6,10.0,90.0,0.4,,260.0,22.3,,1006.7,,
2021-01-28 09:00:00,12.4,10.1,86.0,0.0,,270.0,20.5,,1007.3,,
2021-01-28 10:00:00,13.0,10.2,83.0,,,270.0,20.5,,1007.7,,
2021-01-28 11:00:00,13.7,9.9,78.0,0.0,,280.0,14.8,,1008.3,,
2021-01-28 12:00:00,13.5,10.3,81.0,0.1,,280.0,16.6,,1008.7,,
2021-01-28 13:00:00,14.0,9.8,76.0,0.0,,280.0,20.5,,1008.5,,
2021-01-28 14:00:00,14.0,9.0,72.0,0.0,,280.0,18.4,,1008.5,,
2021-01-28 15:00:00,13.5,9.5,77.0,0.1,,280.0,11.2,,1008.5,,
2021-01-28 16:00:00,13.2,9.6,79.0,0.0,,280.0,11.2,,1008.8,,
2021-01-28 17:00:00,12.7,9.9,83.0,,,280.0,9.4,,1008.7,,
2021-01-28 18:00:00,12.2,10.1,87.0,0.0,,250.0,7.6,,1008.5,,
2021-01-28 19:00:00,12.2,10.3,88.0,0.0,,220.0,11.2,,1007.7,,
2021-01-28 20:00:00,12.1,10.2,88.0,0.2,,230.0,14.8,,1006.9,,
2021-01-28 21:00:00,12.0,9.7,86.0,0.1,,220.0,18.4,,1006.4,,
2021-01-28 22:00:00,12.0,10.4,90.0,1.0,,220.0,14.8,,1005.5,,
2021-01-28 23:00:00,12.1,10.5,90.0,0.2,,220.0,14.8,,1004.3,,
2021-01-29 00:00:00,12.1,10.3,89.0,1.0,,220.0,24.1,,1003.1,,
2021-01-29 01:00:00,12.1,10.0,87.0,,,240.0,22.3,,1002.3,,
2021-01-29 02:00:00,11.3,7.4,77.0,1.0,,290.0,20.5,,1002.8,,
2021-01-29 03:00:00,11.6,7.3,75.0,0.4,,280.0,18.4,,1002.8,,
2021-01-29 04:00:00,11.5,7.4,76.0,0.0,,280.0,14.8,,1003.0,,
2021-01-29 05:00:00,11.1,6.6,74.0,0.0,,270.0,16.6,,1003.7,,
2021-01-29 06:00:00,11.0,5.7,70.0,0.0,,270.0,16.6,,1004.1,,
2021-01-29 07:00:00,10.7,6.1,73.0,,,270.0,20.5,,1004.5,,
2021-01-29 08:00:00,10.3,6.3,76.0,,,250.0,16.6,,1004.8,,
2021-01-29 09:00:00,10.6,6.4,75.0,0.0,,250.0,14.8,,1004.6,,
2021-01-29 10:00:00,11.1,6.2,72.0,0.0,,260.0,20.5,,1004.5,,
2021-01-29 11:00:00,11.8,5.7,66.0,0.0,,270.0,22.3,,1004.4,,
2021-01-29 12:00:00,12.3,4.5,59.0,0.1,,280.0,29.5,,1004.2,,
2021-01-29 13:00:00,11.7,4.2,60.0,,,280.0,31.7,,1004.0,,
2021-01-29 14:00:00,10.7,5.7,71.0,,,280.0,29.5,,1003.6,,
2021-01-29 15:00:00,10.1,6.8,80.0,0.1,,280.0,22.3,,1004.1,,
2021-01-29 16:00:00,10.2,6.7,79.0,,,290.0,22.3,,1005.1,,
2021-01-29 17:00:00,10.3,5.9,74.0,,,300.0,20.5,,1006.0,,
2021-01-29 18:00:00,10.2,6.3,77.0,0.0,,280.0,9.4,,1007.2,,
2021-01-29 19:00:00,9.9,5.1,72.0,0.0,,290.0,11.2,,1007.6,,
2021-01-29 20:00:00,9.7,4.3,69.0,0.0,,260.0,16.6,,1007.9,,
2021-01-29 21:00:00,8.6,3.6,71.0,0.0,,250.0,11.2,,1007.8,,
2021-01-29 22:00:00,7.8,3.6,75.0,0.0,,220.0,7.6,,1007.4,,
2021-01-29 23:00:00,7.3,3.7,78.0,0.0,,210.0,5.4,,1006.5,,
2021-01-30 00:00:00,7.5,3.9,78.0,0.0,,220.0,11.2,,1006.0,,
2021-01-30 01:00:00,8.1,6.1,87.0,0.0,,230.0,11.2,,1005.2,,
2021-01-30 02:00:00,8.4,6.5,88.0,0.0,,180.0,7.6,,1003.9,,
2021-01-30 03:00:00,8.5,7.1,91.0,0.4,,210.0,9.4,,1003.0,,
2021-01-30 04:00:00,8.6,7.4,92.0,1.0,,180.0,9.4,,1001.1,,
2021-01-30 05:00:00,8.6,7.5,93.0,3.0,,170.0,18.4,,999.6,,
2021-01-30 06:00:00,8.5,7.4,93.0,2.0,,190.0,18.4,,997.9,,
2021-01-30 07:00:00,8.8,7.9,94.0,2.0,,200.0,13.0,,997.0,,
2021-01-30 08:00:00,9.2,8.4,95.0,0.8,,210.0,11.2,,996.4,,
2021-01-30 09:00:00,10.0,8.9,93.0,0.3,,220.0,14.8,,996.0,,
2021-01-30 10:00:00,10.7,9.1,90.0,0.0,,230.0,11.2,,996.0,,
2021-01-30 11:00:00,11.5,8.7,83.0,,,250.0,16.6,,995.7,,
2021-01-30 12:00:00,13.0,8.5,74.0,0.0,,250.0,14.8,,995.5,,
2021-01-30 13:00:00,13.4,7.2,66.0,0.0,,250.0,18.4,,995.2,,
2021-01-30 14:00:00,12.8,7.5,70.0,0.0,,230.0,9.4,,994.7,,
2021-01-30 15:00:00,12.6,7.3,70.0,0.0,,230.0,11.2,,994.4,,
2021-01-30 16:00:00,12.2,7.5,73.0,,,200.0,9.4,,994.1,,
2021-01-30 17:00:00,11.3,8.5,83.0,0.4,,200.0,9.4,,994.0,,
2021-01-30 18:00:00,10.8,8.4,85.0,0.3,,210.0,11.2,,994.3,,
2021-01-30 19:00:00,10.4,8.3,87.0,0.4,,200.0,9.4,,994.5,,
2021-01-30 20:00:00,10.1,8.4,89.0,0.2,,190.0,7.6,,994.8,,
2021-01-30 21:00:00,9.9,8.3,90.0,1.0,,210.0,7.6,,995.0,,
2021-01-30 22:00:00,9.8,8.6,92.0,0.2,,190.0,5.4,,995.2,,
2021-01-30 23:00:00,9.7,8.6,93.0,0.8,,190.0,7.6,,995.6,,
2021-01-31 00:00:00,9.7,8.6,93.0,0.2,,200.0,3.6,,995.9,,
2021-01-31 01:00:00,9.6,8.5,93.0,0.0,,220.0,3.6,,996.2,,
2021-01-31 02:00:00,9.6,8.5,93.0,0.0,,210.0,3.6,,996.5,,
2021-01-31 03:00:00,9.4,8.5,94.0,0.0,,350.0,9.4,,996.8,,
2021-01-31 04:00:00,7.9,6.8,93.0,0.2,,30.0,14.8,,997.3,,
2021-01-31 05:00:00,6.7,5.8,94.0,,,10.0,16.6,,998.3,,
2021-01-31 06:00:00,6.7,5.8,94.0,0.0,,10.0,11.2,,999.0,,
2021-01-31 07:00:00,6.9,6.0,94.0,0.0,,20.0,7.6,,999.2,,
2021-01-31 08:00:00,6.8,5.7,93.0,0.0,,20.0,9.4,,999.6,,
2021-01-31 09:00:00,6.6,5.4,92.0,0.0,,30.0,7.6,,999.9,,
2021-01-31 10:00:00,6.8,5.4,91.0,,,20.0,3.6,,999.8,,
2021-01-31 11:00:00,7.2,5.8,91.0,0.2,,120.0,3.6,,999.1,,
2021-01-31 12:00:00,8.0,6.9,93.0,0.0,,150.0,1.8,,998.8,,
2021-01-31 13:00:00,8.6,7.2,91.0,0.0,,190.0,7.6,,997.5,,
2021-01-31 14:00:00,8.9,7.2,89.0,0.0,,160.0,3.6,,996.5,,
2021-01-31 15:00:00,9.1,7.5,90.0,0.2,,200.0,5.4,,995.5,,
2021-01-31 16:00:00,9.3,8.1,92.0,0.8,,190.0,7.6,,994.3,,
2021-01-31 17:00:00,9.4,8.3,93.0,1.0,,180.0,7.6,,993.2,,
2021-01-31 18:00:00,9.4,8.3,93.0,1.1,,190.0,9.4,,992.2,,
2021-01-31 19:00:00,9.4,8.3,93.0,0.4,,200.0,5.4,,991.0,,
2021-01-31 20:00:00,9.3,8.2,93.0,0.2,,190.0,9.4,,989.9,,
2021-01-31 21:00:00,9.4,8.5,94.0,0.5,,190.0,9.4,,989.2,,
2021-01-31 22:00:00,9.4,8.5,94.0,0.4,,190.0,9.4,,988.5,,
2021-01-31 23:00:00,9.5,8.6,94.0,,,230.0,5.4,,988.5,,
2021-02-01 00:00:00,9.6,8.7,94.0,0.0,,220.0,9.4,,988.7,,
2021-02-01 01:00:00,9.4,8.0,91.0,0.2,,260.0,11.2,,989.0,,
2021-02-01 02:00:00,9.3,7.9,91.0,0.2,,260.0,13.0,,989.1,,
2021-02-01 03:00:00,9.4,7.7,89.0,0.0,,270.0,11.2,,989.3,,
2021-02-01 04:00:00,9.5,7.8,89.0,0.0,,260.0,9.4,,989.5,,
2021-02-01 05:00:00,9.5,7.6,88.0,0.0,,250.0,13.0,,989.8,,
2021-02-01 06:00:00,9.5,7.6,88.0,0.0,,260.0,13.0,,990.3,,
2021-02-01 07:00:00,9.7,7.5,86.0,0.0,,260.0,11.2,,991.1,,
2021-02-01 08:00:00,9.6,7.7,88.0,0.2,,290.0,11.2,,992.4,,
2021-02-01 09:00:00,9.7,7.3,85.0,0.1,,290.0,11.2,,993.6,,
2021-02-01 10:00:00,9.9,6.6,80.0,0.0,,320.0,16.6,,994.7,,
2021-02-01 11:00:00,10.0,6.3,78.0,0.0,,320.0,13.0,,995.8,,
2021-02-01 12:00:00,9.7,5.9,77.0,0.0,,340.0,13.0,,996.5,,
2021-02-01 13:00:00,9.7,5.9,77.0,0.0,,300.0,11.2,,997.4,,
2021-02-01 14:00:00,9.5,4.7,72.0,0.0,,330.0,13.0,,998.6,,
2021-02-01 15:00:00,8.8,4.4,74.0,0.0,,330.0,18.4,,999.7,,
2021-02-01 16:00:00,8.4,3.8,73.0,0.0,,340.0,16.6,,1000.3,,
2021-02-01 17:00:00,8.4,3.6,72.0,0.0,,320.0,13.0,,1002.0,,
2021-02-01 18:00:00,8.2,3.3,71.0,0.0,,330.0,9.4,,1002.6,,
2021-02-01 19:00:00,8.1,3.2,71.0,0.0,,320.0,11.2,,1003.6,,
2021-02-01 20:00:00,7.8,2.5,69.0,0.0,,300.0,11.2,,1004.3,,
2021-02-01 21:00:00,7.7,2.8,71.0,0.0,,280.0,7.6,,1005.2,,
2021-02-01 22:00:00,7.0,2.9,75.0,0.0,,190.0,3.6,,1004.6,,
2021-02-01 23:00:00,7.2,3.6,78.0,0.0,,180.0,5.4,,1004.7,,
2021-02-02 00:00:00,7.6,4.0,78.0,0.4,,190.0,13.0,,1004.8,,
2021-02-02 01:00:00,7.8,4.6,80.0,0.0,,190.0,13.0,,1004.1,,
2021-02-02 02:00:00,7.8,4.6,80.0,0.0,,190.0,14.8,,1003.6,,
2021-02-02 03:00:00,8.0,6.5,90.0,0.8,,180.0,11.2,,1002.3,,
2021-02-02 04:00:00,8.9,8.0,94.0,0.4,,200.0,11.2,,1001.3,,
2021-02-02 05:00:00,9.6,8.7,94.0,1.0,,200.0,14.8,,1000.3,,
2021-02-02 06:00:00,10.3,9.2,93.0,0.0,,220.0,16.6,,1000.3,,
2021-02-02 07:00:00,10.9,9.5,91.0,,,240.0,14.8,,1000.2,,
2021-02-02 08:00:00,11.5,10.1,91.0,,,230.0,16.6,,1000.7,,
2021-02-02 09:00:00,11.9,10.6,92.0,0.1,,240.0,9.4,,1001.2,,
2021-02-02 10:00:00,12.4,9.8,84.0,0.8,,240.0,14.8,,1001.6,,
2021-02-02 11:00:00,13.5,9.5,77.0,0.0,,250.0,18.4,,1001.9,,
2021-02-02 12:00:00,14.3,9.1,71.0,0.1,,250.0,18.4,,1002.1,,
2021-02-02 13:00:00,14.7,8.6,67.0,0.0,,250.0,20.5,,1002.2,,
2021-02-02 14:00:00,14.8,9.2,69.0,0.0,,250.0,18.4,,1002.1,,
2021-02-02 15:00:00,14.9,8.8,67.0,0.0,,250.0,18.4,,1002.2,,
2021-02-02 16:00:00,14.2,8.8,70.0,0.0,,220.0,11.2,,1002.1,,
2021-02-02 17:00:00,13.2,8.1,71.0,0.0,,230.0,13.0,,1002.7,,
2021-02-02 18:00:00,13.2,8.5,73.0,0.0,,220.0,18.4,,1002.8,,
2021-02-02 19:00:00,12.8,8.5,75.0,0.0,,230.0,14.8,,1003.2,,
2021-02-02 20:00:00,12.9,8.8,76.0,0.0,,230.0,13.0,,1003.2,,
2021-02-02 21:00:00,12.2,8.7,79.0,0.0,,220.0,13.0,,1003.0,,
2021-02-02 22:00:00,11.6,8.3,80.0,0.0,,220.0,14.8,,1003.3,,
2021-02-02 23:00:00,11.6,8.1,79.0,0.0,,220.0,14.8,,1003.4,,
2021-02-03 00:00:00,11.5,7.8,78.0,0.0,,210.0,11.2,,1003.2,,
2021-02-03 01:00:00,11.4,7.7,78.0,0.0,,220.0,13.0,,1002.9,,
2021-02-03 02:00:00,11.4,8.6,83.0,,,200.0,11.2,,1001.8,,
2021-02-03 03:00:00,11.3,9.6,89.0,1.8,,200.0,13.0,,1000.5,,
2021-02-03 04:00:00,11.4,10.3,93.0,0.8,,200.0,13.0,,999.3,,
2021-02-03 05:00:00,12.0,10.4,90.0,0.2,,210.0,18.4,,997.9,,
2021-02-03 06:00:00,12.2,10.3,88.0,0.1,,210.0,20.5,,997.5,,
2021-02-03 07:00:00,11.9,9.8,87.0,4.0,,250.0,25.9,,998.2,,
2021-02-03 08:00:00,10.6,7.5,81.0,0.8,,220.0,20.5,,998.1,,
2021-02-03 09:00:00,11.2,8.4,83.0,0.1,,220.0,18.4,,997.7,,
2021-02-03 10:00:00,12.2,8.1,76.0,0.0,,230.0,24.1,,998.0,,
2021-02-03 11:00:00,12.8,8.1,73.0,0.0,,230.0,27.7,,997.7,,
2021-02-03 12:00:00,13.0,7.7,70.0,0.0,,230.0,25.9,,997.2,,
2021-02-03 13:00:00,12.5,8.2,75.0,0.4,,240.0,20.5,,997.0,,
2021-02-03 14:00:00,11.9,8.7,81.0,0.6,,240.0,18.4,,997.8,,
2021-02-03 15:00:00,11.0,6.9,76.0,0.0,,270.0,20.5,,999.8,,
2021-02-03 16:00:00,9.9,5.7,75.0,,,290.0,20.5,,1002.2,,
2021-02-03 17:00:00,9.5,4.7,72.0,0.0,,280.0,13.0,,1004.3,,
2021-02-03 18:00:00,9.2,5.0,75.0,0.0,,260.0,14.8,,1005.9,,
2021-02-03 19:00:00,8.9,4.7,75.0,0.0,,250.0,13.0,,1007.4,,
2021-02-03 20:00:00,8.5,4.5,76.0,0.0,,250.0,14.8,,1008.5,,
2021-02-03 21:00:00,8.0,4.2,77.0,0.0,,230.0,11.2,,1009.7,,
2021-02-03 22:00:00,7.6,4.4,80.0,0.0,,230.0,11.2,,1010.4,,
2021-02-03 23:00:00,7.4,4.0,79.0,0.0,,240.0,9.4,,1011.2,,
2021-02-04 00:00:00,7.2,4.2,81.0,0.0,,230.0,5.4,,1011.6,,
2021-02-04 01:00:00,6.4,4.2,86.0,0.0,,210.0,5.4,,1012.0,,
2021-02-04 02:00:00,6.4,4.6,88.0,0.0,,210.0,11.2,,1012.8,,
2021-02-04 03:00:00,5.5,4.1,91.0,0.0,,220.0,3.6,,1012.2,,
2021-02-04 04:00:00,5.7,4.3,91.0,0.0,,190.0,5.4,,1012.4,,
2021-02-04 05:00:00,6.4,5.0,91.0,0.0,,180.0,7.6,,1012.6,,
2021-02-04 06:00:00,6.4,5.2,92.0,0.0,,160.0,9.4,,1012.6,,
2021-02-04 07:00:00,6.7,5.3,91.0,0.0,,180.0,9.4,,1013.1,,
2021-02-04 08:00:00,6.9,5.2,89.0,0.0,,170.0,9.4,,1013.0,,
2021-02-04 09:00:00,7.5,5.6,88.0,0.0,,160.0,9.4,,1013.3,,
2021-02-04 10:00:00,8.1,5.7,85.0,0.0,,170.0,13.0,,1013.6,,
2021-02-04 11:00:00,9.3,6.2,81.0,0.0,,190.0,7.6,,1013.4,,
2021-02-04 12:00:00,9.7,6.1,78.0,0.5,,190.0,7.6,,1013.0,,
2021-02-04 13:00:00,10.7,6.6,76.0,0.0,,160.0,9.4,,1012.0,,
2021-02-04 14:00:00,11.4,6.3,71.0,0.0,,170.0,9.4,,1011.4,,
2021-02-04 15:00:00,11.3,6.4,72.0,0.0,,150.0,13.0,,1010.8,,
